"","dn","ds","dnds","ran","PC1.dn","PC2.dn","PC3.dn","PC4.dn","PC5.dn","PC6.dn","PC7.dn","PC8.dn","PC1.ds","PC2.ds","PC3.ds","PC4.ds","PC5.ds","PC6.ds","PC7.ds","PC8.ds","PC9.ds","PC10.ds","PC1.dnds","PC2.dnds","PC3.dnds","PC4.dnds","PC5.dnds","PC6.dnds","PC7.dnds","PC1.ran","PC2.ran","PC3.ran","PC4.ran","PC5.ran","PC6.ran","PC7.ran","PC8.ran","PC9.ran","PC10.ran","PC11.ran","PC12.ran","PC13.ran","PC14.ran","PC15.ran","PC16.ran","mean.Beak.Length_Culmen","var.Beak.Length_Culmen","mean.Beak.Length_Nares","var.Beak.Length_Nares","mean.Beak.Width","var.Beak.Width","mean.Beak.Depth","var.Beak.Depth","mean.Tarsus.Length","var.Tarsus.Length","mean.Wing.Length","var.Wing.Length","mean.Kipps.Distance","var.Kipps.Distance","mean.Secondary1","var.Secondary1","mean.Hand.Wing.Index","var.Hand.Wing.Index","mean.Tail.Length","var.Tail.Length","mean.Mass","var.Mass","mean.Habitat.Density","var.Habitat.Density","mean.Migration","var.Migration","mode.Habitat","mode.Trophic.Level","mode.Trophic.Niche","mode.Primary.Lifestyle","mean.Brain.Mass..g.","var.Brain.Mass..g.","mean.clutch.size","var.clutch.size","mean.Maximum.longevity","var.Maximum.longevity","mean.GenLength","var.GenLength","mean.Min.Latitude","var.Min.Latitude","mean.Max.Latitude","var.Max.Latitude","mean.Centroid.Latitude","var.Centroid.Latitude","mean.Centroid.Longitude","var.Centroid.Longitude","mean.Range.Size","var.Range.Size","mean.Annualtemp","var.Annualtemp","mean.AnnualPrecipitation","var.AnnualPrecipitation","mean.Abundance.estimate.1.1.matched","var.Abundance.estimate.1.1.matched"
"Monarchidae",0.000145634879946435,0.00223395339961821,0.00297695657622087,0.00167619363140157,-0.0754470976468802,-0.0570230906435882,0.0310553872024716,-0.0315814107936931,0.0467431022001179,0.0466437704350124,-0.110110429521468,0.0940899937293244,0.0524218662044127,-0.0449178757122697,-0.0590906285824509,0.0227291871538833,-0.00412505151780368,-0.0165021078819529,-1.58529170613671e-05,0.018735718732156,-0.00740257558766617,0.034310976658548,-0.0712522896457118,0.0589785368338344,0.0295101099852775,0.00442669881148808,0.0377381165611698,-0.102379917037109,-0.0961866254204405,-0.0796990239631872,-0.0242198337378894,-0.0708761664413842,0.0131828062901528,0.0197348171134482,0.00331154439548833,-0.0654029155100775,0.00148170362164341,0.00290853006385453,0.0398819198002485,0.00116543595315349,0.0142068623336719,-0.00224387847317683,-0.0299485050815162,-0.0117527167533263,-0.00360951677662982,18.49892473,10.52358579,10.47526882,5.957533894,5.768817204,0.893473586,4.734408602,0.931411875,19.94193548,16.52289621,81.65913978,193.8400514,14.52473118,20.06709911,67.2483871,102.3557854,17.53978495,5.850465171,74.54946237,177.1057878,20.37741935,124.1019846,1.387096774,0.239831697,1.139784946,0.186769518,"Forest","Carnivore","Invertivore","Insessorial",0.786141176,0.087109808,2.282608696,0.573913043,9.094894528,8.469995611,2.948339695,0.384833105,-10.54744444,193.2879046,-0.536666667,210.5889888,-5.436555556,179.553724,95.25066667,9592.559341,813469.3469,4.99e+12,23.45410272,20.28648753,2289.852465,923660.6581,829299.3387,3.97e+12
"Corcoracidae",0.000128137993340783,0.00159313426479546,0.00379489814467951,0.00137368271166553,-0.0670034817287495,-0.0474267244235876,0.0817811009757048,-0.0662659622813195,0.0965974072182872,0.018689793129346,-0.097210405858641,0.0745938891857554,0.0444674799902982,-0.0623797197196616,-0.0346948982490343,0.0148520729123508,0.0175622909428946,-0.0241990408923388,0.0216199428866989,0.0450969862909106,-0.0114656352978995,0.0243932334539761,-0.0684016437527041,0.0548410473515411,0.0290606530845261,0.0463072937636175,0.00463818652369309,-0.118650918809054,-0.124373069023957,-0.0735397640413071,-0.0210225126928332,-0.0730521141693534,0.00679256898891588,0.00321886458623227,0.0208129856434405,-0.113746271676065,0.00158689509453389,-0.00135446237796535,0.0304484188275583,-0.0131010139940914,0.0113109563315038,0.00307456145706041,-0.0608141435517688,-0.0189590997466958,-0.0142199426448497,37.2,292.82,23.45,206.045,8.45,1.125,11.65,0.125,50.25,253.125,195.75,4831.445,40.05,496.125,158.45,2278.125,19.45,19.845,178.4,1240.02,248,26912,2,0,1,0,"Woodland","Omnivore","Omnivore","Terrestrial",4.23724,2.644816003,3.45,0.005,13.18229866,11.08174442,4.319380898,1.700803083,-38.12,2.5088,-16.18,11.9072,-28.105,10.35125,145.285,1.20125,2240113.505,1.36e+11,19.49835686,4.591142805,587.3071584,30.49268399,4281222.5,1.68e+12
"Ifritidae",0.000132035820313235,0.00170100378678497,0.0036563970960607,0.00143369764334207,-0.0580098653500988,-0.0535601261629684,0.0815818100209976,-0.0752507744952309,0.0654544101099027,-0.0122888164854827,-0.101115804357002,0.0189928577023863,0.0389303332365216,-0.0585225100744772,-0.0380678366938202,0.00359779518472811,0.0125006343502138,-0.0328032833603946,0.00234766276515998,0.0282200372700826,0.00748604077525986,0.0158419784992881,-0.0669528510205986,0.0638303347491659,0.034681318594809,-0.0199497867062149,0.0420387241451887,-0.125329578276786,-0.151348307814385,-0.0776876069275443,-0.0192083530273408,-0.078992146411849,-0.0394862708092959,-0.0010909480167889,-0.00028080028595722,-0.0806620873179784,-0.0161218939203312,-0.0014629957826755,0.024219929214219,-0.0196326597648301,0.0084024117235298,-0.000271237438939151,-0.0379592035104798,-0.00611339893059682,0.00383030871020931,16.3,NA,10,NA,4.1,NA,4.7,NA,26.8,NA,79.8,NA,9.8,NA,70.4,NA,12.2,NA,54.2,NA,32.1,NA,1,NA,1,NA,"Forest","Carnivore","Invertivore","Insessorial",1.295,NA,1,NA,9.604940719,NA,3.841338395,NA,-10.1,NA,-3.33,NA,-5.87,NA,143.26,NA,91932.48,NA,15.98454062,NA,3126.360796,NA,109581,NA
"Paradisaeidae",0.000118880659434026,0.00148356687450427,0.0038240049048569,0.00123160603885192,-0.0556092250227158,-0.0498279489852089,0.0828723590110525,-0.098241585905273,0.0687098396994207,-6.1390862061916e-05,-0.106558220384743,0.0185758791143184,0.0400194449063659,-0.0656568154316237,-0.0362882643332237,-0.0166165341114087,0.00833721796398959,-0.0354485746927737,0.0136421779646298,0.028618150102871,-0.00193386143602914,0.0130457712226208,-0.0608623457988534,0.0565151936835883,0.0508593578835473,-0.015292624612263,0.0370435066874836,-0.113870501595994,-0.151061487818848,-0.0816180640926064,-0.021459519639993,-0.0888594116727251,-0.0508020815552392,0.0053668864379017,-0.00223892035319852,-0.133273272613817,-0.00667020923722521,-0.00365761358228807,0.0249086438539005,-0.0154621896796748,0.00842581006542012,0.0047796542478776,-0.0316262638229832,-0.00554393302606069,-0.0212016327800811,41.75365854,232.1375488,27.86097561,195.516439,7.77804878,3.338256098,9.448780488,5.423560976,41.97317073,47.2610122,160.3170732,732.7819512,19.00243902,36.7797439,141.7292683,578.112122,11.82195122,10.1207561,172.3487805,28983.43456,170.1536585,4431.821049,1,0,1.073170732,0.069512195,"Forest","Omnivore","Frugivore","Insessorial",3.278364444,0.995028871,1.466666667,0.205747126,14.31711503,11.93399138,4.913413619,0.760292921,-8.262820513,33.47612605,-3.157948718,22.71596937,-5.625384615,24.80230445,141.0341026,34.20996694,106299.8682,26471505570,21.9800421,13.1742163,2864.609704,248062.3072,133109.5294,22140067181
"Laniidae",0.000192760476071945,0.00256543455819048,0.00399895388567425,0.00232389875601057,-0.0630154463357606,-0.0352210034286568,0.0648346357589468,-0.0290124229228008,0.00995469583994957,0.0155267129809517,-0.0783994647198354,0.0437946314940033,0.0384019127766934,-0.0569794921202295,-0.026957521692616,-0.00296684155842132,0.0078188670154112,-0.0172901322777322,0.00480497683108675,0.0169898176414124,-0.00127138605303391,0.00220597601971682,-0.0658547247859519,0.0424546825747293,0.052105504973025,-0.0183742911865247,0.0416170991951495,-0.0601100496062545,-0.059490238427722,-0.0684427309437782,-0.0229384906125101,-0.0646347111826724,-0.059077489347773,-0.00441230457476088,0.000426901491082993,-0.0542905553944233,-0.0154787420023728,0.00329154654023971,0.0205043340043782,-0.00435283929938565,0.0106268154807745,0.014477313424611,-0.0248710527700792,-0.0195710023898899,-0.00509204802959595,20.74117647,4.864919786,11.88529412,2.378262032,6.605882353,0.673903743,8.558823529,1.487950089,26.81470588,10.25826203,100.1764706,241.1279144,24.26470588,36.98356506,75.85588235,144.191025,24.12941176,17.77850267,106.7058824,1582.395722,46.03823529,404.8557665,2.529411765,0.317290553,1.941176471,0.844919786,"Shrubland","Carnivore","Invertivore","Insessorial",1.30536,0.079417333,4.503333333,1.365850575,7.799434869,1.573108325,2.28897554,0.221896272,10.5234375,401.5223975,33.4059375,594.4312701,23.44625,497.2693597,52.6440625,2405.087864,4142120.968,2.76e+13,17.71392478,58.37527096,914.9827469,424120.9007,4810122.742,3.5e+13
"Corvidae",0.00014136806004416,0.00188535790876239,0.00397959873161201,0.0014722267469442,-0.0644259038648319,-0.0389115840221621,0.0813978587462693,-0.0524817475793868,0.0365986433166354,0.0166163295352809,-0.0730862252933404,0.0158479258622388,0.0397279427149754,-0.0575399374342747,-0.0213872564352869,0.00229012666371825,0.010518608503258,-0.0201541865574711,0.0115100383491808,0.0330258412986564,1.73711039917448e-05,-0.00205259941105482,-0.066480189195252,0.0432697364142512,0.0601727858940323,-0.00193837324071653,0.0359247710922126,-0.102583002307583,-0.0643189046265053,-0.0292235727107586,-0.0118923788438065,-0.0215703904855182,-0.0205870474378413,0.00194180251311224,0.000211238861846013,-0.0238937432895595,-0.0075554361459459,-0.00129674355644602,0.0117751548097236,-0.00229112962828666,0.00799441316397265,-0.00301914611881839,-0.0107203494310069,-0.00772771620787464,-0.000937040630378211,43.31190476,170.6021771,27.87777778,94.84238222,12.29603175,10.53894413,14.92698413,27.72518603,46.24920635,99.11451937,210.0626984,6817.344117,56.42936508,2134.551211,153.5809524,1542.617394,23.00793651,124.8877765,170.7071429,3424.121949,253.6349206,39538.40453,1.746031746,0.606984127,1.158730159,0.134603175,"Forest","Omnivore","Omnivore","Insessorial",6.31412395,9.02678288,3.927272727,1.00812616,15.33057824,14.493265,5.170929128,2.204829508,6.590084746,412.8822179,24.26144068,597.9482312,16.12779661,482.2232618,18.80449153,9337.545572,3416267.513,5.62e+13,18.16727681,61.35651773,1415.945142,769571.8789,9179673.528,1.57e+15
"Mohouidae",9.83887551110143e-05,0.00201144168039877,0.00189693711053913,0.0013547048946566,-0.074619253425693,-0.0476588612177392,0.0377602720095746,-0.0709038874779889,0.0106419938736698,-0.0360996708070546,-0.0933007600681974,0.033662733662198,0.0508215904177887,-0.0818718713252407,-0.0663217921080458,0.0297835630822926,-0.00629476168673957,-0.0459410385185585,0.00281356111609475,0.0282812296927864,-0.000243573031513728,0.0380746895362422,-0.0704590729332599,0.0524593301135618,0.0311845875491346,-0.0566144533681472,-0.00654486494807805,-0.0689161540572712,-0.091653105284494,-0.0790684660558288,-0.0188962117576415,-0.0724636036516558,0.0975821072761675,-0.0158132578451421,0.029190257827153,-0.114024194295413,0.00273672000689228,0.00143760795892519,0.0414735460612709,-0.0131740980856025,0.0121149661269886,-0.00881353680418397,-0.0503115252118582,-0.00171950686742192,-0.0142183514752315,12.5,5.12,7.15,1.805,3.15,0.405,4.4,0.98,27.05,29.645,70.45,202.005,13.85,5.445,56.65,139.445,19.75,0.405,68.3,60.5,19.9,121.68,1,0,1,0,"Forest","Omnivore","Invertivore","Insessorial",NA,NA,3,0,12.6562566,22.36123987,3.831176746,1.154256566,-47.29,NA,-40.5,NA,-43.68,NA,170.49,NA,76987.83,NA,8.743342719,NA,2186.043846,NA,354783.5,2.13e+11
"Machaerirhynchidae",0.000127757513221321,0.00185544713896515,0.00332240218380807,0.00164157393291076,-0.077238067336227,-0.0672332030454633,0.0518492382122307,-0.0315573135560757,0.0883747314860009,0.0192870856195758,-0.115052848045698,0.0917775549819852,0.0480222361604554,-0.0740111398190781,-0.0425287261575839,0.00888811860499762,0.0254297553966265,-0.0285656740738364,0.0211658207083122,0.0250688973419989,-0.00467027586019442,0.0231172461072881,-0.0704642265493455,0.0687370714129668,0.0255615577542935,0.0299976841288897,0.0200401310349827,-0.101442551667604,-0.121584947350914,-0.0939087726776443,-0.0287754278162151,-0.101497437541658,0.046339138708171,-0.00656145635319642,0.0226474511428814,-0.134944277749935,0.0136634546256873,0.0046550604045424,0.0333718650011166,-0.0147130008952508,0.00466892231998999,0.0316746456569152,-0.0619917557399938,-0.0241719214422869,0.0182388408858879,15.8,0.72,7.85,1.125,7.95,0.125,3.25,0.125,15.9,2,59.05,1.445,10.9,0.98,47.65,0.245,18.6,2.42,54.2,10.58,11.15,1.445,1,0,1,0,"Forest","Carnivore","Invertivore","Insessorial",0.59,NA,2,0,10.60446748,3.895022051,2.796132393,0.000180969,-15.09,46.4648,-0.2,0.0722,-5.67,0.32,141.46,0.32,466342.595,1.18e+11,22.12644537,22.42463535,2993.275135,54186.24725,292437,2729570498
"Artamidae",0.000122210053692592,0.00168897447472059,0.00344451127667935,0.00137620006826152,-0.0779448459443729,-0.0671180902695135,0.0466563861690565,-0.0569415666350889,0.127444956608125,-0.00533662957657144,-0.0924705183324371,0.113671460612499,0.051961874742529,-0.0588850559655201,-0.0442329555496502,0.0260203164196355,0.0245001202402246,-0.0417221217249041,0.0275275617426183,0.0357558786741668,-0.0164145782217293,0.0483056124964902,-0.0737299999497282,0.071424817151611,0.00704084163326921,0.0566659203191326,-0.0143523073541802,-0.114583991159487,-0.13054738501925,-0.0827711144935437,-0.0219760729161638,-0.0878345958403386,0.0783639150397058,-0.0224944500174378,0.0247977770771346,-0.138497611235926,0.00140197651292004,-0.00871082073390881,0.0411647549984297,-0.00568644624043763,-0.00794823088170965,0.0427575201719083,-0.066760324004684,-0.00161372844892215,-0.0225479577007812,36.03333333,258.0571014,23.72916667,135.8812862,9.725,8.149782609,11.88333333,24.50753623,29.3375,216.6928804,157.5833333,2603.483188,54.83333333,323.084058,103.925,1749.245435,35.52916667,80.94041667,100.3791667,2026.052156,111.9,12775.63391,1.75,0.282608696,1.083333333,0.166666667,"Woodland","Carnivore","Invertivore","Aerial",3.104015385,4.00073836,2.944444444,0.232026144,12.82559367,46.90088815,4.073230191,1.404560867,-26.04125,257.2361071,-6.685,178.7027217,-16.63416667,176.4024949,137.86125,187.4448549,2970268.964,9.56e+12,22.16296483,13.68100948,1533.050482,1176872.37,3893854.455,2.21e+13
"Rhagologidae",0.000119203908785848,0.00163729415062814,0.00371421229423449,0.00137899799869716,-0.0731662026392742,-0.0603182685917195,0.0816709617177192,-0.0487079523204613,0.0914032415183979,-0.011113178225293,-0.0844376794900556,0.105452683985624,0.0425694621051549,-0.0756935403199502,-0.0299847413909935,-0.00730702908503139,0.0236407819984879,-0.0203769181887874,0.0162773330738622,0.0236499821210515,-0.000966880132381329,0.0165900538058845,-0.0655291114835975,0.0581423677232881,0.0400096813803718,0.0324097514629867,-0.00533551793610291,-0.0836861589577429,-0.101036959381459,-0.0754198515832819,-0.0189418222680116,-0.0713940025424979,-0.00748737923028303,0.00947466908147508,0.00529925834892473,-0.126808561437886,-0.00260891109095535,-0.0213786773721039,0.0377217676403006,-0.0168074489509499,0.0312118530925818,0.0168692778516821,-0.0664717755690182,-0.0255423624380772,-0.0123981052220553,17.2,NA,9.6,NA,4.2,NA,5.5,NA,20,NA,87.8,NA,19.5,NA,68.2,NA,22.2,NA,64.5,NA,26.8,NA,1,NA,1,NA,"Forest","Herbivore","Frugivore","Insessorial",1.07744,NA,1,NA,9.829623659,NA,2.999473756,NA,-10.26,NA,-0.48,NA,-5.04,NA,141.21,NA,150755.69,NA,17.99141087,NA,3120.663053,NA,127470,NA
"Malaconotidae",0.000174947994205342,0.00229165965679364,0.00420841774257502,0.00173310017190898,-0.0538533867843511,-0.0329511942046044,0.0548190595784081,-0.0813310204036807,-0.0258151758621645,-0.108057565979928,-0.00179622908460529,0.0753255484160631,0.0335845691395123,-0.0342425945130737,-0.0253769414426664,0.0152588039376607,-0.0114109482570421,-0.0258364222268905,0.00407751974801884,0.00905769897099273,-0.0125837787937274,0.0142107844690907,-0.0545726119328524,0.0294331615787445,0.0592435241882728,-0.0815753137327456,-0.119558882130576,-0.0260999247683878,-0.0612850153285835,-0.0690832787533915,-0.0176690937572124,-0.064958869245334,0.0253233788082129,0.000623412940801417,0.00455975121409866,-0.0482892908455921,-0.0088839577168372,-0.000499570372359554,0.0233767282566804,-0.00968217673789252,0.002067517697791,0.0111238810960696,-0.0333786907633628,-0.0257396352300966,-0.00670784077642477,24.61956522,17.79894203,13.46956522,6.570164251,6.22173913,1.400405797,8.039130435,3.975768116,29.91304348,19.70427053,90.13478261,141.8867633,8.732608696,9.974690821,81.36521739,113.3089855,9.643478261,10.24740097,84.69347826,203.7832899,46.24130435,323.2220338,1.652173913,0.320772947,1,0,"Forest","Carnivore","Invertivore","Insessorial",1.50997,0.13390262,2.291666667,0.176785714,9.236762435,1.149070303,3.310256701,0.163668967,-14.14288889,177.429721,6.179555556,132.2400725,-3.284,113.7977882,22.82111111,160.181401,2219515.36,1.1e+13,22.82187656,7.334473462,1186.350362,313101.8627,835860.9487,1.33e+12
"Platysteiridae",0.000207171023766228,0.00213697236595511,0.00539982881943621,0.00185713847013372,-0.029733187514011,-0.0213941288183112,0.0360409728825153,-0.0439789718621625,-0.0387525132227407,-0.0734219143404596,-0.0532139369030077,-0.00856668976276831,0.0185635083697648,-0.0192476833734834,-0.0257257148883329,-0.00857898084727395,0.00294664067741929,-0.0215299438870622,-0.0112711563766389,0.00111814352838694,-0.00476903379759532,0.0139043390447767,-0.0295814954854134,0.0232765553438019,0.0323955829010807,-0.0988917565568508,-0.00999370874077472,0.0212953541846786,-0.0547247124682838,-0.073583749206213,-0.0245099354170885,-0.0796414409857975,0.0652386369185155,0.0126024878381692,0.0282355125210512,-0.0726764430043091,-0.00858935568603345,0.00931359403942983,0.0338047961507043,-0.0267682175685396,-0.00495491742768591,0.019402587829367,-0.0429656567758864,-0.0073578785614886,-0.0321596400667377,15.32068966,2.270270936,7.737931034,0.574581281,5.172413793,0.288497537,3.717241379,0.112906404,17.9862069,8.856945813,58.12068966,51.80027094,6.848275862,3.094729064,51.2862069,33.99837438,11.66551724,3.667339901,37.80689655,74.83637931,12.00517241,13.23899015,1.551724138,0.256157635,1,0,"Forest","Carnivore","Invertivore","Insessorial",0.76146,0.006493441,2.052631579,0.024853801,7.822854294,1.354808148,3.203911918,0.169756841,-12.36428571,148.6775958,2.8825,90.97838241,-4.221428571,106.5488868,22.62107143,137.9658396,1374859.958,2.95e+12,22.84733372,7.059057904,1259.110319,280758.2891,705195.8421,5.4e+11
"Vangidae",0.000209207599378163,0.00226079791113828,0.00539502316661232,0.00196601441462646,-0.030031157629567,-0.0213010640015439,0.0360199226394509,-0.0392543852360062,-0.0502101998771322,-0.0725294257282341,-0.0446630385661674,-0.00351184482866774,0.0167092846531304,-0.0210780094295028,-0.0181990549776713,-0.000643537346052369,-0.00136442726291603,-0.0206218654762618,-0.006614051890262,-0.00538015385025462,-0.0108376889427117,0.00438486382426278,-0.0336989612974995,0.0275635478703776,0.0400677493077009,-0.125131409302552,-0.0127111366808731,0.0199233339138726,-0.055361617426286,-0.0691684684215688,-0.0218234341613625,-0.0688457978131912,0.0250199520009714,-0.000887594496161939,0.0141846104544745,-0.0441421448741165,-0.0201974911549013,0.003304258306832,0.0187991504936851,-0.0176631504264326,0.00124395963169262,0.0115868225622817,-0.0408316266137761,-0.0164108798393839,-0.00635783233748036,23.01388889,111.010373,14.30555556,73.70568254,5.916666667,3.750571429,7.047222222,15.13570635,21.15555556,23.66539683,95.77222222,789.0889206,15.46111111,54.72073016,80.31666667,498.7225714,15.51666667,23.53342857,70.72222222,379.7589206,36.07777778,603.8194921,1.361111111,0.294444444,1.027777778,0.027777778,"Forest","Carnivore","Invertivore","Insessorial",0.998013333,0.031805338,2.575,0.586184211,8.66043994,2.622942927,3.191162936,0.512806293,-19.45314286,82.73428101,-3.624571429,240.5926491,-11.29857143,144.3739126,51.41285714,645.5473092,1332949.959,5.21e+12,23.11042286,3.732778414,1555.484273,339141.6701,582632.6129,7.79e+11
"Neosittidae",0.000148407995790543,0.00207714280316011,0.00278776484691346,0.00159498798075916,-0.0720523673945,-0.0592682630087272,0.00592688286903131,0.0055057598282349,0.0349555491956685,0.0180221297694474,-0.0717355960060922,0.0706888299665032,0.0571578788644671,-0.065191917530773,-0.0699289865026525,0.0302569913431284,0.0079263006967066,-0.008108323673539,-0.00325315695042203,0.0015579499012926,0.0141332544878755,0.0399395192627176,-0.0695104278937706,0.0609584327106887,0.00231265322384046,0.019450873121643,0.0127477536498746,-0.04694533191334,-0.0731898135222055,-0.0766187839647156,-0.0238085806321984,-0.0762759903400609,0.0126455814836163,0.0222752642818015,0.00257681463687074,-0.0531867608171965,0.00193036388182111,0.0190704852550553,0.0155543002957567,-0.003900678387335,-0.00145680591051161,0.00825461081126879,-0.0259254483740127,-0.00158451213328966,0.0035644841138914,13.26666667,2.143333333,8.566666667,2.403333333,2.833333333,0.023333333,3.466666667,0.003333333,16.5,0.76,79.9,3.09,22.96666667,0.163333333,56.2,5.07,29,1.12,38.5,3.31,13.4,8.67,1.666666667,0.333333333,1,0,"Forest","Carnivore","Invertivore","Insessorial",0.63196,0,2.9,0.02,7.217551142,0.141985498,2.49601914,0.024059058,-19.63666667,288.3986333,-4.74,26.7519,-12.30333333,147.7766333,139.9133333,9.578133333,1645157.163,7.18e+12,17.15120009,13.6382638,2304.954727,2323506.656,121773,NA
